Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
Greece,2019,10574026,220930,0.02089365,20.89365,7.3989,29860,0.002823901,28.239007,45000,0.004255711,4.255711,157000,0.014847703,14.847703,108000,0.010213707,10.213707,79000,0.007471137,7.471137,11000,0.001040285,1.040285,1000,9.45714E-05,0.094571355,9000,0.000851142,0.8511422,7.449995,20.410945,47.43997,0.9799994,0.1699999
Greece,2020,10512232,287410,0.027340531,27.340531,7.9637,36090,0.003433144,34.331435,48000,0.004566109,4.5661093,174000,0.016552147,16.552147,142000,0.013508073,13.508073,101000,0.009607855,9.607855,18000,0.001712291,1.7122909,0,0,0,11000,0.0010464,1.0464,9.589999,26.2739696,61.679993,1.2799997,0.21999997
Greece,2021,10445368,245340,0.023487924,23.487924,7.0318,34890,0.003340237,33.402366,28000,0.002680614,2.6806141,189000,0.018094145,18.094145,112000,0.010722457,10.7224565,77000,0.007371689,7.3716887,13000,0.001244571,1.2445708,1000,9.57362E-05,0.09573621,9000,0.000861626,0.86162594,7.379995,20.21916418,46.909966,0.9699993,0.15999988
Greece,2022,10384972,214750,0.020678919,20.678919,7.4617996,28780,0.002771312,27.713121,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,1961,95119,,,,,,,,1000,0.010513146,10.513146,0,0,0,1000,0.010513146,10.513146,1000,0.010513146,10.513146,,,,0,0,0,0,0,0,8.036249,22.01712033,80.075485,1.5881159,0.14350446
Grenada,1962,96071,,,,,,,,1000,0.010408969,10.408969,0,0,0,1000,0.010408969,10.408969,1000,0.010408969,10.408969,,,,0,0,0,0,0,0,8.886761,24.34729017,88.63778,1.7428777,0.14364377
Grenada,1963,96900,,,,,,,,1000,0.010319917,10.319917,0,0,0,1000,0.010319917,10.319917,1000,0.010319917,10.319917,,,,0,0,0,0,0,0,8.676161,23.77030387,86.521675,1.7275541,0.14396286
Grenada,1964,97630,,,,,,,,0,0,0,0,0,0,1000,0.010242754,10.242754,1000,0.010242754,10.242754,,,,0,0,0,0,0,0,7.914371,21.683208,78.9704,1.5693947,0.14442283
Grenada,1965,98240,,,,,,,,1000,0.010179153,10.179153,0,0,0,1000,0.010179153,10.179153,1000,0.010179153,10.179153,,,,0,0,0,0,0,0,9.612174,26.33472302,95.85098,1.8953583,0.16439332
Grenada,1966,98711,,,,,,,,1000,0.010130583,10.130583,0,0,0,1000,0.010130583,10.130583,1000,0.010130583,10.130583,,,,0,0,0,0,0,0,11.038791,30.24326271,110.1088,2.1654122,0.19248109
Grenada,1967,98995,,,,,,,,1000,0.01010152,10.10152,0,0,0,1000,0.01010152,10.10152,1000,0.01010152,10.10152,,,,0,0,0,0,0,0,11.333401,31.05041339,113.02692,2.2455678,0.1919289
Grenada,1968,99076,,,,,,,,1000,0.010093262,10.0932615,0,0,0,1000,0.010093262,10.0932615,1000,0.010093262,10.0932615,,,,0,0,0,0,0,0,11.094008,30.39454216,110.614075,2.1862004,0.19177197
Grenada,1969,98996,,,,,,,,1000,0.010101418,10.101418,0,0,0,1000,0.010101418,10.101418,1000,0.010101418,10.101418,,,,0,0,0,0,0,0,10.709523,29.34115861,106.79775,2.1016002,0.16313791
Grenada,1970,98815,,,,,,,,1000,0.010119922,10.1199215,0,0,0,1000,0.010119922,10.1199215,1000,0.010119922,10.1199215,,,,0,0,0,0,0,0,9.712493,26.6095696,96.877594,1.9120579,0.16171634
Grenada,1971,98557,,,,,,,,1000,0.010146413,10.146413,0,0,0,1000,0.010146413,10.146413,1000,0.010146413,10.146413,,,,0,0,0,0,0,0,9.737918,26.67922713,97.178894,1.9170632,0.16213968
Grenada,1972,98245,,,,,,,,1000,0.010178635,10.178635,0,0,0,1000,0.010178635,10.178635,1000,0.010178635,10.178635,,,,0,0,0,0,0,0,10.01761,27.44550657,99.83164,1.9805588,0.1626546
Grenada,1973,97902,,,,,,,,1000,0.010214296,10.214296,0,0,0,1000,0.010214296,10.214296,1000,0.010214296,10.214296,,,,0,0,0,0,0,0,9.927887,27.19969014,99.01003,1.9586934,0.16322444
Grenada,1974,97542,,,,,,,,1000,0.010251994,10.251994,0,0,0,1000,0.010251994,10.251994,1000,0.010251994,10.251994,,,,0,0,0,0,0,0,10.04921,27.53208192,100.187,1.99268,0.17161839
Grenada,1975,97187,,,,,,,,1000,0.010289442,10.289442,0,0,0,1000,0.010289442,10.289442,1000,0.010289442,10.289442,,,,0,0,0,0,0,0,9.873337,27.05023809,98.49671,1.9405887,0.17039317
Grenada,1976,96801,,,,,,,,1000,0.010330472,10.330472,0,0,0,1000,0.010330472,10.330472,1000,0.010330472,10.330472,,,,0,0,0,0,0,0,10.472413,28.69154218,104.489105,2.0681605,0.16921313
Grenada,1977,96347,,,,,,,,1000,0.010379151,10.3791505,0,0,0,1000,0.010379151,10.3791505,1000,0.010379151,10.3791505,,,,0,0,0,0,0,0,10.555596,28.91944081,105.26638,2.0737543,0.16814224
Grenada,1978,95828,,,,,,,,2000,0.020870727,20.870727,0,0,0,1000,0.010435363,10.435363,1000,0.010435363,10.435363,,,,0,0,0,0,0,0,10.457695,28.65121889,104.29833,2.061819,0.16717453
Grenada,1979,95259,,,,,,,,1000,0.010497696,10.497696,0,0,0,1000,0.010497696,10.497696,1000,0.010497696,10.497696,,,,0,0,0,0,0,0,11.482485,31.4588627,114.58193,2.2703366,0.20554489
Grenada,1980,94857,,,,,,,,1000,0.010542184,10.542184,0,0,0,1000,0.010542184,10.542184,1000,0.010542184,10.542184,,,,0,0,0,0,0,0,11.737563,32.15770653,117.02848,2.308106,0.20641597
Grenada,1981,95239,,,,,,,,2000,0.0209998,20.9998,0,0,0,2000,0.0209998,20.9998,1000,0.0104999,10.4999,,,,0,0,0,0,0,0,14.752779,40.4185722,147.08827,2.9046924,0.22931781
Grenada,1982,96552,,,,,,,,2000,0.020714227,20.714227,0,0,0,2000,0.020714227,20.714227,2000,0.020714227,20.714227,,,,0,0,0,0,0,0,16.547974,45.33691462,165.06555,3.2652872,0.27933133
Grenada,1983,98192,,,,,,,,1000,0.010184129,10.184129,0,0,0,2000,0.020368258,20.368258,1000,0.010184129,10.184129,,,,0,0,0,0,0,0,14.674923,40.20526809,146.34839,2.903699,0.25419584
Grenada,1984,99631,,,,,,,,2000,0.020074073,20.074073,0,0,0,2000,0.020074073,20.074073,2000,0.020074073,20.074073,,,,0,0,0,0,0,0,17.272535,47.32201323,172.2532,3.4131947,0.27541628
Grenada,1985,100594,,,,,,,,2000,0.019881902,19.881902,0,0,0,2000,0.019881902,19.881902,2000,0.019881902,19.881902,,,,0,0,0,0,0,0,17.46625,47.85273925,174.1754,3.4296281,0.29822853
Grenada,1986,100909,,,,,,,,2000,0.019819837,19.819837,0,0,0,2000,0.019819837,19.819837,2000,0.019819837,19.819837,,,,0,0,0,0,0,0,16.291906,44.63535846,162.49294,3.200904,0.2675678
Grenada,1987,100616,,,,,,,,2000,0.019877555,19.877555,0,0,0,2000,0.019877555,19.877555,2000,0.019877555,19.877555,,,,0,0,0,0,0,0,18.72436,51.29961593,218.10974,4.575316,1.0921723
Grenada,1988,99898,,,,,,,,2000,0.020020422,20.020422,0,0,0,2000,0.020020422,20.020422,2000,0.020020422,20.020422,,,,0,0,0,0,0,0,20.473484,56.09173643,238.87366,5.022723,1.1477706
Grenada,1989,99238,,,,,,,,2000,0.02015357,20.15357,0,0,0,2000,0.02015357,20.15357,2000,0.02015357,20.15357,,,,0,0,0,0,0,0,22.461758,61.5390624,262.3862,5.522582,1.300006
Grenada,1990,99066,,,,,,,,2000,0.02018856,20.18856,0,0,0,2000,0.02018856,20.18856,2000,0.02018856,20.18856,,,,0,0,0,0,0,0,16.270367,44.5763475,189.27504,3.9537277,0.93997943
Grenada,1991,99778,,,,,,,,1000,0.010022249,10.022249,0,0,0,1000,0.010022249,10.022249,1000,0.010022249,10.022249,,,,0,0,0,0,0,0,13.546874,37.11472292,147.80331,3.021107,0.5484175
Grenada,1992,101054,,,,,,,,2000,0.019791398,19.791398,0,0,0,1000,0.009895699,9.895699,1000,0.009895699,9.895699,,,,0,0,0,0,0,0,11.499396,31.50519421,114.6292,2.2749221,0.19197658
Grenada,1993,102190,,,,,,,,4000,0.039142773,39.142773,0,0,0,2000,0.019571386,19.571386,1000,0.009785693,9.785693,,,,0,0,0,0,0,0,13.157452,36.04781334,131.28682,2.5988846,0.21097955
Grenada,1994,103194,,,,,,,,1000,0.009690486,9.690486,0,0,0,1000,0.009690486,9.690486,1000,0.009690486,9.690486,,,,0,0,0,0,0,0,12.356532,33.85351199,123.23915,2.4463632,0.21105878
Grenada,1995,104075,,,,,,,,1000,0.009608455,9.608455,0,0,0,1000,0.009608455,9.608455,1000,0.009608455,9.608455,,,,0,0,0,0,0,0,9.82945,26.92999973,100.18736,1.9985586,0.21138602
Grenada,1996,104862,,,,,,,,4000,0.03814537,38.14537,0,0,0,2000,0.019072685,19.072685,2000,0.019072685,19.072685,,,,1000,0.009536343,9.536343,0,0,0,14.409033,39.47680234,155.1957,3.1591997,0.52011216
Grenada,1997,105563,,,,,,,,2000,0.018946033,18.946033,0,0,0,2000,0.018946033,18.946033,1000,0.009473017,9.4730165,,,,1000,0.009473017,9.4730165,0,0,0,8.419617,23.0674436,84.894615,1.6839234,0.15308394
Grenada,1998,106214,,,,,,,,2000,0.01882991,18.82991,0,0,0,1000,0.009414955,9.414955,1000,0.009414955,9.414955,,,,0,0,0,0,0,0,8.425066,23.08237237,85.58194,1.7021296,0.18067297
Grenada,1999,106841,,,,,,,,2000,0.018719405,18.719405,0,0,0,1000,0.009359703,9.3597025,1000,0.009359703,9.3597025,,,,0,0,0,0,0,0,7.61936,20.8749587,76.363754,1.512528,0.15125279
Grenada,2000,107442,,,,,,,,2000,0.018614694,18.614694,0,0,0,1000,0.009307347,9.307347,1000,0.009307347,9.307347,,,,0,0,0,0,0,0,7.632769,20.91169568,76.4701,1.5284525,0.12341542
Grenada,2001,107945,,,,,,,,2000,0.018527955,18.527955,0,0,0,1000,0.009263977,9.263977,1000,0.009263977,9.263977,,,,0,0,0,0,0,0,9.090185,24.90461619,92.791695,1.8520544,0.19843438
Grenada,2002,108246,,,,,,,,1000,0.009238217,9.238217,0,0,0,2000,0.018476434,18.476434,1000,0.009238217,9.238217,,,,1000,0.009238217,9.238217,0,0,0,8.744526,23.95760524,89.65024,1.7997893,0.1978826
Grenada,2003,108750,,,,,,,,1000,0.009195402,9.195402,0,0,0,2000,0.018390805,18.390805,1000,0.009195402,9.195402,,,,1000,0.009195402,9.195402,0,0,0,7.681655,21.04562993,78.83311,1.5851035,0.17820689
Grenada,2004,109529,,,,,,,,1000,0.009130002,9.130002,0,0,0,1000,0.009130002,9.130002,1000,0.009130002,9.130002,,,,0,0,0,0,0,0,7.7770276,21.30692472,79.2937,1.5798556,0.15046243
Grenada,2005,110268,,,,,,,,2000,0.018137628,18.137628,0,0,0,2000,0.018137628,18.137628,1000,0.009068814,9.068814,,,,1000,0.009068814,9.068814,0,0,0,7.117749,19.500682,73.419304,1.4945406,0.17747669
Grenada,2006,111006,,,,,,,,1000,0.009008522,9.008522,0,0,0,2000,0.018017044,18.017044,1000,0.009008522,9.008522,,,,1000,0.009008522,9.008522,0,0,0,8.57359,23.48928744,88.72368,1.7815253,0.19485432
Grenada,2007,111740,,,,,,,,1000,0.008949347,8.949347,0,0,0,2000,0.017898694,17.898694,1000,0.008949347,8.949347,,,,1000,0.008949347,8.949347,0,0,0,10.833721,29.6814271,115.168785,2.354752,0.37229282
Grenada,2008,112497,,,,,,,,2000,0.017778251,17.778251,0,0,0,2000,0.017778251,17.778251,1000,0.008889126,8.889126,,,,1000,0.008889126,8.889126,0,0,0,12.110545,33.17957501,130.58125,2.6532261,0.4345005
Grenada,2009,113260,,,,,,,,2000,0.017658485,17.658485,0,0,0,3000,0.026487727,26.487727,1000,0.008829243,8.829243,,,,2000,0.017658485,17.658485,0,0,0,6.905174,18.91828474,71.62282,1.4508212,0.19283065
Grenada,2010,114058,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,59.32064,1.3197918,0.38993844
Grenada,2011,114933,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,76.22138,1.6998078,0.5099423
Grenada,2012,115930,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,97.933105,2.1696258,0.62989134
Grenada,2013,116954,,,,,,,,0,0,0,,,,0,0,0,,,,,,,,,,,,,,,85.2198,1.8997725,0.57993054
Grenada,2014,117986,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.9598698,2.629780248,119.28383,2.609646,0.7099037
Grenada,2015,118994,,,,,,,,1000,0.008403786,8.4037855,,,,1000,0.008403786,8.4037855,0,0,0,1000,0.008403786,8.4037855,,,,,,,3.119633,8.546939641,116.62628,2.5297024,0.6499235
Grenada,2016,119973,,,,,,,,1000,0.008335209,8.3352085,,,,1000,0.008335209,8.3352085,0,0,0,1000,0.008335209,8.3352085,,,,,,,2.9499264,8.081990056,104.057396,2.239944,0.54998624
Grenada,2017,120934,,,,,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,,,,0.40995252,1.123157578,98.10864,2.1397524,0.55993515
Grenada,2018,121853,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0.7799167,2.136758061,96.54969,2.1197736,0.5799381
Grenada,2019,122737,,,,,,,,2000,0.016295005,16.295005,0,0,0,2000,0.016295005,16.295005,1000,0.008147502,8.147502,0,0,0,,,,,,,10.278576,28.16048191,76.219444,1.6797673,0.4699349
Grenada,2020,123672,,,,,,,,0,0,0,,,,0,0,0,0,0,0,0,0,0,,,,,,,0.679934,1.862832858,110.859245,2.4597614,0.70993114
Grenada,2021,124624,,,,,,,,4000,0.032096546,32.096546,0,0,0,4000,0.032096546,32.096546,2000,0.016048273,16.048273,2000,0.016048273,16.048273,,,,,,,15.088305,41.3378215,90.65981,1.9697788,0.5099427
Guatemala,1961,4220371,12563,0.002976753,2.9767526,1.3987,8982,0.002128249,21.282488,0,0,0,2000,0.000473892,0.473892,7000,0.001658622,1.658622,6000,0.001421676,1.421676,,,,0,0,0,0,0,0,1.4108238,3.865270646,13.201281,0.26201013,0.020154625
Guatemala,1962,4346335,16359,0.003763861,3.7638608,1.5896,10291,0.002367742,23.677421,0,0,0,0,0,0,9000,0.00207071,2.07071,8000,0.001840631,1.8406312,,,,0,0,0,0,0,0,1.8294909,5.012303785,17.12886,0.341773,0.030156441
Guatemala,1963,4475720,18032,0.004028849,4.028849,1.436,12557,0.002805582,28.05582,1000,0.000223428,0.22342773,0,0,0,10000,0.002234277,2.2342773,9000,0.00201085,2.0108495,,,,0,0,0,0,0,0,2.0556245,5.631847889,19.222597,0.3810426,0.03008231
Guatemala,1964,4608500,19900,0.004318108,4.318108,1.7435,11414,0.002476728,24.767278,0,0,0,1000,0.00021699,0.21699035,12000,0.002603884,2.603884,11000,0.002386894,2.3868938,,,,0,0,0,0,0,0,2.3307583,6.385639114,21.737072,0.43013996,0.04001302
Guatemala,1965,4744468,13151,0.00277186,2.7718598,1.7535,7500,0.001580788,15.807884,0,0,0,3000,0.000632315,0.63231535,12000,0.002529261,2.5292614,11000,0.00231849,2.3184896,,,,0,0,0,0,0,0,2.2958949,6.290122951,21.431679,0.41925037,0.039928608
Guatemala,1966,4882546,14698,0.003010315,3.0103147,2.395,6137,0.001256926,12.569262,4000,0.000819245,0.8192447,0,0,0,13000,0.002662545,2.6625453,12000,0.002457734,2.4577342,,,,0,0,0,0,0,0,2.4406939,6.686832536,22.813015,0.4482907,0.039848063
Guatemala,1967,5022622,20706,0.004122548,4.122548,1.7699,11699,0.002329262,23.292615,2000,0.000398198,0.3981984,2000,0.000398198,0.3981984,13000,0.00258829,2.5882896,12000,0.00238919,2.3891903,,,,0,0,0,0,0,0,2.337544,6.404230073,21.833656,0.42772081,0.03978798
Guatemala,1968,5164911,25061,0.004852165,4.852165,1.8477,13563,0.002625989,26.25989,2000,0.000387228,0.38722836,3000,0.000580843,0.58084255,14000,0.002710599,2.7105985,12000,0.00232337,2.3233702,,,,0,0,0,1000,0.000193614,0.19361418,2.3350255,6.397330073,21.770388,0.42726004,0.03974512
Guatemala,1969,5308300,14505,0.002732513,2.7325132,1.5518,9347,0.001760827,17.608274,1000,0.000188384,0.18838423,1000,0.000188384,0.18838423,14000,0.002637379,2.637379,12000,0.002260611,2.2606107,,,,0,0,0,1000,0.000188384,0.18838423,2.2441196,6.148272815,20.981524,0.41704875,0.029789198
Guatemala,1970,5453206,22663,0.004155904,4.155904,2.0095,11278,0.002068141,20.681412,5000,0.000916892,0.91689185,3000,0.000550135,0.5501351,17000,0.003117432,3.1174321,16000,0.002934054,2.9340538,,,,0,0,0,1000,0.000183378,0.18337836,2.9199412,7.999838824,27.29251,0.53631574,0.04965886
Guatemala,1971,5598298,38008,0.006789206,6.789206,2.7642,13750,0.002456104,24.561037,3000,0.000535877,0.53587713,1000,0.000178626,0.17862572,17000,0.003036637,3.036637,15000,0.002679386,2.6793857,,,,0,0,0,1000,0.000178626,0.17862572,2.723703,7.462199925,25.467617,0.5069666,0.039762083
Guatemala,1972,5744610,30407,0.005293136,5.2931355,2.7649999,10997,0.001914316,19.143162,6000,0.001044457,1.0444573,2000,0.000348152,0.34815245,19000,0.003307448,3.3074482,18000,0.003133372,3.133372,,,,0,0,0,1000,0.000174076,0.17407622,3.1060905,8.509836901,28.71143,0.56745887,0.049777098
Guatemala,1973,5895105,25074,0.00425336,4.2533595,2.0212998,12405,0.002104288,21.042882,4000,0.000678529,0.67852903,3000,0.000508897,0.5088968,19000,0.003223013,3.223013,18000,0.003053381,3.0533806,,,,0,0,0,1000,0.000169632,0.16963226,3.08051,8.43975334,28.472286,0.5582801,0.04984644
Guatemala,1974,6048169,19644,0.003247925,3.247925,1.6027,12257,0.002026564,20.265637,2000,0.000330679,0.3306786,3000,0.000496018,0.49601786,19000,0.003141447,3.1414465,18000,0.002976107,2.9761074,,,,0,0,0,0,0,0,3.0438633,8.339351423,28.20314,0.5588733,0.0498994
Guatemala,1975,6201738,27539,0.004440529,4.4405293,1.6826999,16366,0.002638938,26.389377,8000,0.001289961,1.2899609,3000,0.000483735,0.48373538,20000,0.003224903,3.2249026,19000,0.003063657,3.0636573,,,,0,0,0,1000,0.000161245,0.16124512,3.1061194,8.509916079,28.774054,0.5692888,0.049937613
Guatemala,1976,6342734,24104,0.003800254,3.8002538,1.2868999,18730,0.002952985,29.529852,1000,0.000157661,0.15766072,3000,0.000472982,0.47298215,20000,0.003153215,3.1532145,19000,0.002995554,2.9955537,,,,0,0,0,1000,0.000157661,0.15766072,2.9342804,8.039124303,27.169634,0.5407889,0.050073046
Guatemala,1977,6487157,24835,0.003828334,3.8283335,2.055,12085,0.001862912,18.629116,6000,0.000924904,0.92490437,4000,0.000616603,0.61660295,21000,0.003237165,3.2371653,20000,0.003083015,3.0830146,,,,0,0,0,1000,0.000154151,0.15415074,3.0105639,8.248120191,27.887857,0.5519367,0.050176065
Guatemala,1978,6648774,26344,0.003962234,3.962234,2.297,11469,0.00172498,17.249797,8000,0.001203229,1.2032293,4000,0.000601615,0.60161465,22000,0.003308881,3.3088806,19000,0.00285767,2.8576697,,,,0,0,0,2000,0.000300807,0.30080733,2.8987918,7.941895263,27.112228,0.5316123,0.040121682
Guatemala,1979,6814727,36929,0.005418999,5.418999,2.9543,12500,0.001834263,18.342627,14000,0.002054374,2.0543742,4000,0.000586964,0.5869641,33000,0.004842454,4.8424536,30000,0.004402231,4.4022305,,,,0,0,0,2000,0.000293482,0.29348204,4.4713044,12.25014892,41.675365,0.8220784,0.07017743
Guatemala,1980,6987769,42334,0.0060583,6.0583,3.3597999,12600,0.001803151,18.031506,6000,0.000858643,0.85864315,3000,0.000429322,0.42932158,29000,0.004150108,4.1501084,28000,0.004007001,4.0070014,,,,0,0,0,1000,0.000143107,0.14310719,4.0075736,10.97965359,37.30049,0.74140114,0.060113605
Guatemala,1981,7165508,33000,0.004605396,4.6053957,2.1429,15400,0.002149185,21.491847,6000,0.000837345,0.8373447,3000,0.000418672,0.41867234,26000,0.003628494,3.6284935,25000,0.003488936,3.4889362,,,,0,0,0,1000,0.000139557,0.13955745,3.455533,9.467213604,31.891066,0.6310104,0.05008019
Guatemala,1982,7332796,49010,0.006683671,6.6836714,2.8232,17360,0.002367446,23.674462,3000,0.000409121,0.4091209,3000,0.000409121,0.4091209,34000,0.004636704,4.6367035,32000,0.004363956,4.363956,,,,0,0,0,1000,0.000136374,0.13637362,4.4251575,12.12371906,40.940235,0.8127841,0.0702406
Guatemala,1983,7512051,45770,0.006092877,6.0928767,3.7127,12328,0.001641096,16.410964,2000,0.000266239,0.26623887,4000,0.000532478,0.53247774,27000,0.003594225,3.5942248,26000,0.003461105,3.4611053,,,,0,0,0,1000,0.000133119,0.13311944,3.424049,9.380956071,31.830603,0.63259554,0.050205998
Guatemala,1984,7718977,44450,0.005758535,5.758535,2.7728999,16030,0.0020767,20.767,0,0,0,3000,0.000388653,0.38865255,29000,0.003756975,3.7569746,27000,0.003497873,3.4978727,,,,0,0,0,1000,0.000129551,0.12955084,3.5154672,9.63141689,32.841076,0.6510124,0.05007788
Guatemala,1985,7932187,38400,0.004841036,4.8410357,2.6374,14560,0.001835559,18.355594,0,0,0,4000,0.000504275,0.50427456,20000,0.002521373,2.5213726,18000,0.002269235,2.2692354,,,,0,0,0,1000,0.000126069,0.12606864,2.2864816,6.264333088,21.317198,0.4193547,0.039938543
Guatemala,1986,8148187,47932,0.005882536,5.8825356,3.3402,14350,0.001761128,17.61128,18000,0.00220908,2.2090804,4000,0.000490907,0.49090676,37000,0.004540888,4.5408877,34000,0.004172707,4.1727074,,,,0,0,0,1000,0.000122727,0.12272669,4.1997046,11.50603988,39.220467,0.77624875,0.05971144
Guatemala,1987,8369362,58935,0.007041756,7.0417556,2.5283,23310,0.002785159,27.851586,10000,0.001194834,1.1948342,5000,0.000597417,0.5974171,35000,0.00418192,4.1819196,33000,0.003942953,3.942953,,,,0,0,0,1000,0.000119483,0.11948342,3.8870442,10.64943606,36.917004,0.7238628,0.059495572
Guatemala,1988,8600110,34736,0.004039018,4.039018,2.8946998,12000,0.001395331,13.95331,8000,0.000930221,0.93022065,6000,0.000697666,0.6976655,33000,0.00383716,3.8371603,32000,0.003720883,3.7208826,,,,0,0,0,0,0,0,3.712734,10.17187387,34.66864,0.68132615,0.059245754
Guatemala,1989,8839546,44896,0.005078994,5.0789937,2.9693,15120,0.001710495,17.104951,7000,0.000791896,0.7918959,6000,0.000678768,0.6787679,31000,0.003506967,3.5069673,30000,0.003393839,3.3938393,,,,0,0,0,0,0,0,3.390853,9.290008126,31.697104,0.6290278,0.049142797
Guatemala,1990,9084779,44427,0.004890268,4.8902677,3.1111,14280,0.00157186,15.718599,15000,0.001651113,1.6511134,6000,0.000660445,0.66044537,25000,0.002751856,2.7518556,24000,0.002641782,2.6417815,,,,0,0,0,0,0,0,2.6323261,7.211852257,24.581425,0.48927993,0.039142393
Guatemala,1991,9329564,47486,0.005089841,5.0898413,2.8745,16520,0.001770715,17.707151,14000,0.001500606,1.5006061,8000,0.000857489,0.8574892,30000,0.003215584,3.2155844,29000,0.003108398,3.1083983,,,,0,0,0,0,0,0,3.1111648,8.523739093,29.034286,0.5754191,0.048764337
Guatemala,1992,9576630,40436,0.004222362,4.2223623,2.6021,15540,0.0016227,16.227002,15000,0.001566313,1.566313,8000,0.000835367,0.83536695,70000,0.007309461,7.3094605,68000,0.007100619,7.100619,,,,0,0,0,1000,0.000104421,0.10442087,7.0601435,19.34285871,65.98219,1.3031119,0.10697187
